# WAVELENGTH    FLUX        
  5195.808594   8.7314E-13  
  5198.549316   8.8013E-13  
  5201.290527   8.7226E-13  
  5204.03125    8.691E-13   
  5206.771973   8.7149E-13  
  5209.513184   8.7261E-13  
  5212.253906   8.7567E-13  
  5214.994629   8.7636E-13  
  5217.735352   8.7928E-13  
  5220.476074   8.7686E-13  
  5223.216797   8.7525E-13  
  5225.95752    8.7046E-13  
  5228.698242   8.6962E-13  
  5231.438477   8.7129E-13  
  5234.179199   8.7205E-13  
  5236.919922   8.7854E-13  
  5239.660156   8.8271E-13  
  5242.400879   8.8164E-13  
  5245.141113   8.7611E-13  
  5247.881348   8.7813E-13  
  5250.62207    8.7852E-13  
  5253.362305   8.7913E-13  
  5256.102539   8.7852E-13  
  5258.842773   8.7976E-13  
  5261.583008   8.7412E-13  
  5264.323242   8.6836E-13  
  5267.063477   8.6055E-13  
  5269.803711   8.4657E-13  
  5272.543945   8.7001E-13  
  5275.283691   8.7338E-13  
  5278.023926   8.7534E-13  
  5280.763672   8.7581E-13  
  5283.503906   8.7108E-13  
  5286.243652   8.7772E-13  
  5288.983887   8.7968E-13  
  5291.723633   8.8144E-13  
  5294.463379   8.7385E-13  
  5297.203125   8.7783E-13  
  5299.942871   8.7115E-13  
  5302.682617   8.7467E-13  
  5305.422363   8.786E-13   
  5308.162109   8.7997E-13  
  5310.901855   8.7547E-13  
  5313.641602   8.7149E-13  
  5316.380859   8.7216E-13  
  5319.120605   8.7639E-13  
  5321.859863   8.6913E-13  
  5324.599609   8.6571E-13  
  5327.338867   8.5765E-13  
  5330.078613   8.6386E-13  
  5332.817871   8.6733E-13  
  5335.557129   8.6991E-13  
  5338.296387   8.7164E-13  
  5341.035645   8.6436E-13  
  5343.774902   8.6937E-13  
  5346.51416    8.6934E-13  
  5349.253418   8.7291E-13  
  5351.992676   8.7702E-13  
  5354.731445   8.6429E-13  
  5357.470703   8.7408E-13  
  5360.209473   8.7216E-13  
  5362.94873    8.6787E-13  
  5365.6875     8.7506E-13  
  5368.426758   8.6886E-13  
  5371.165527   8.5655E-13  
  5373.904297   8.6185E-13  
  5376.643066   8.6912E-13  
  5379.381836   8.7087E-13  
  5382.120605   8.6949E-13  
  5384.859375   8.6743E-13  
  5387.598145   8.6731E-13  
  5390.336426   8.6834E-13  
  5393.075195   8.658E-13   
  5395.813965   8.5961E-13  
  5398.552246   8.5323E-13  
  5401.291016   8.5321E-13  
  5404.029297   8.5789E-13  
  5406.767578   8.6037E-13  
  5409.506348   8.6506E-13  
  5412.244629   8.6969E-13  
  5414.98291    8.7092E-13  
  5417.721191   8.7252E-13  
  5420.459473   8.6992E-13  
  5423.197754   8.7143E-13  
  5425.935547   8.6588E-13  
  5428.673828   8.6264E-13  
  5431.412109   8.6179E-13  
  5434.149902   8.5666E-13  
  5436.888184   8.6282E-13  
  5439.625977   8.6103E-13  
  5442.364258   8.62E-13    
  5445.102051   8.6555E-13  
  5447.839844   8.5731E-13  
  5453.833496   8.5062E-13  
  5458.704102   8.516E-13   
  5463.574707   8.6373E-13  
  5468.445312   8.582E-13   
  5473.316406   8.552E-13   
  5478.187012   8.5781E-13  
  5483.058105   8.6102E-13  
  5487.928711   8.5833E-13  
  5492.799805   8.5987E-13  
  5497.670898   8.5327E-13  
  5502.541992   8.5301E-13  
  5507.413086   8.5642E-13  
  5512.28418    8.5512E-13  
  5517.155762   8.5888E-13  
  5522.026855   8.5862E-13  
  5526.898438   8.6011E-13  
  5531.769531   8.5626E-13  
  5536.641113   8.5412E-13  
  5541.512695   8.4491E-13  
  5546.384277   8.5469E-13  
  5551.255859   8.5909E-13  
  5556.127441   8.5772E-13  
  5560.999512   8.5204E-13  
  5565.871094   8.4913E-13  
  5570.743164   8.5253E-13  
  5575.614746   8.4963E-13  
  5580.486816   8.538E-13   
  5585.358887   8.4846E-13  
  5590.230957   8.4592E-13  
  5595.103027   8.47E-13    
  5599.975098   8.463E-13   
  5604.847168   8.4869E-13  
  5609.719727   8.4721E-13  
  5614.591797   8.4594E-13  
  5619.464355   8.4481E-13  
  5624.336914   8.5174E-13  
  5629.208984   8.5167E-13  
  5634.081543   8.4376E-13  
  5638.954102   8.3967E-13  
  5643.827148   8.4456E-13  
  5648.699707   8.4664E-13  
  5653.572266   8.4306E-13  
  5658.445312   8.4487E-13  
  5663.317871   8.4417E-13  
  5668.190918   8.4346E-13  
  5673.063965   8.4306E-13  
  5677.937012   8.4204E-13  
  5682.810059   8.4274E-13  
  5687.683105   8.4015E-13  
  5692.556152   8.4352E-13  
  5697.429199   8.421E-13   
  5702.302734   8.4223E-13  
  5707.175781   8.4372E-13  
  5712.049316   8.3758E-13  
  5716.922363   8.4202E-13  
  5721.795898   8.3848E-13  
  5726.669434   8.374E-13   
  5731.542969   8.3628E-13  
  5736.416504   8.3796E-13  
  5741.290039   8.3945E-13  
  5746.164062   8.3707E-13  
  5751.037598   8.3738E-13  
  5755.911621   8.3986E-13  
  5760.785156   8.3507E-13  
  5765.65918    8.3842E-13  
  5770.533203   8.3491E-13  
  5775.407227   8.3765E-13  
  5780.28125    8.3892E-13  
  5785.155273   8.3269E-13  
  5790.029297   8.332E-13   
  5794.90332    8.3599E-13  
  5799.777832   8.325E-13   
  5804.651855   8.3354E-13  
  5809.526367   8.2825E-13  
  5814.400879   8.3065E-13  
  5819.275391   8.3547E-13  
  5824.149414   8.3203E-13  
  5829.023926   8.3087E-13  
  5833.898926   8.2579E-13  
  5838.773438   8.2923E-13  
  5843.647949   8.2676E-13  
  5848.522461   8.2801E-13  
  5853.397461   8.2162E-13  
  5858.271973   8.1639E-13  
  5863.146973   8.219E-13   
  5868.021973   8.2483E-13  
  5872.896973   8.2726E-13  
  5877.771973   8.2484E-13  
  5882.646973   8.2371E-13  
  5887.521973   8.1468E-13  
  5892.396973   8.0351E-13  
  5897.271973   8.0773E-13  
  5902.147461   8.1576E-13  
  5907.022461   8.1649E-13  
  5911.897949   8.2286E-13  
  5916.773438   8.2147E-13  
  5921.648438   8.225E-13   
  5926.523926   8.1434E-13  
  5931.399414   8.1793E-13  
  5936.274902   8.1917E-13  
  5941.150879   8.2185E-13  
  5946.026367   8.1168E-13  
  5950.901855   8.1825E-13  
  5955.777832   8.1848E-13  
  5960.65332    8.1621E-13  
  5965.529297   8.1711E-13  
  5970.404785   8.1657E-13  
  5975.280762   8.168E-13   
  5980.156738   8.1691E-13  
  5985.032715   8.1463E-13  
  5989.908691   8.1509E-13  
  5994.784668   8.119E-13   
  5999.661133   8.1251E-13  
  6004.537109   8.1076E-13  
  6009.413086   8.0934E-13  
  6014.289551   8.0933E-13  
  6019.165527   8.1175E-13  
  6024.041992   8.112E-13   
  6028.918457   8.091E-13   
  6033.794922   8.0993E-13  
  6038.671387   8.0688E-13  
  6043.547852   8.1788E-13  
  6048.424316   8.0773E-13  
  6053.300781   8.0711E-13  
  6058.177246   8.0359E-13  
  6063.054199   8.0574E-13  
  6067.930664   8.0398E-13  
  6072.807617   8.0258E-13  
  6077.684082   8.0217E-13  
  6082.561035   8.0789E-13  
  6087.437988   8.0039E-13  
  6092.314941   7.9684E-13  
  6097.191895   7.9813E-13  
  6102.068848   7.9989E-13  
  6106.945801   8.0239E-13  
  6111.822754   7.9644E-13  
  6116.699707   7.9547E-13  
  6121.577148   7.9562E-13  
  6126.454102   7.9169E-13  
  6131.331543   7.9468E-13  
  6136.208984   7.9942E-13  
  6141.085938   7.9648E-13  
  6145.963379   7.9665E-13  
  6150.84082    7.9438E-13  
  6155.718262   7.9438E-13  
  6160.595703   7.9458E-13  
  6165.473145   7.9217E-13  
  6170.350586   7.9156E-13  
  6175.228516   7.9551E-13  
  6180.105957   7.9484E-13  
  6184.983398   7.8794E-13  
  6189.861328   7.9404E-13  
  6194.739258   7.9077E-13  
  6199.616699   7.9205E-13  
  6204.494629   7.9192E-13  
  6209.372559   7.8907E-13  
  6214.250488   7.9062E-13  
  6219.128418   7.8683E-13  
  6224.006348   7.8765E-13  
  6228.884277   7.8789E-13  
  6233.762207   7.9195E-13  
  6238.640625   7.913E-13   
  6243.518555   7.839E-13   
  6248.396484   7.8505E-13  
  6253.274902   7.8282E-13  
  6258.15332    7.8736E-13  
  6263.03125    7.8225E-13  
  6267.909668   7.7948E-13  
  6272.788086   7.8771E-13  
  6277.666504   7.856E-13   
  6282.544922   7.8391E-13  
  6287.42334    7.8228E-13  
  6292.301758   7.8498E-13  
  6297.180176   7.857E-13   
  6302.059082   7.8788E-13  
  6306.9375     7.7824E-13  
  6311.815918   7.7916E-13  
  6316.694824   7.7534E-13  
  6321.57373    7.6885E-13  
  6326.452148   7.6626E-13  
  6331.331055   7.6368E-13  
  6336.209961   7.6201E-13  
  6341.088867   7.7011E-13  
  6345.967773   7.7496E-13  
  6350.84668    7.7468E-13  
  6355.725586   7.7871E-13  
  6360.604492   7.7534E-13  
  6365.483398   7.7388E-13  
  6370.362793   7.6962E-13  
  6375.241699   7.7008E-13  
  6380.120605   7.693E-13   
  6385.0        7.727E-13   
  6389.879395   7.7315E-13  
  6394.758301   7.7093E-13  
  6399.637695   7.7586E-13  
  6404.51709    7.6951E-13  
  6409.396484   7.6283E-13  
  6414.275879   7.6216E-13  
  6419.155273   7.6544E-13  
  6424.034668   7.6617E-13  
  6428.914062   7.6449E-13  
  6433.793457   7.6484E-13  
  6438.672852   7.6245E-13  
  6443.552734   7.6074E-13  
  6448.432129   7.5211E-13  
  6453.312012   7.5837E-13  
  6458.191406   7.5838E-13  
  6463.071289   7.5703E-13  
  6467.951172   7.612E-13   
  6472.830566   7.6059E-13  
  6477.710449   7.5858E-13  
  6482.590332   7.5503E-13  
  6487.470215   7.5877E-13  
  6492.350098   7.5698E-13  
  6497.22998    7.5752E-13  
  6502.109863   7.5827E-13  
  6506.990234   7.5681E-13  
  6511.870117   7.575E-13   
  6516.75       7.5726E-13  
  6521.630371   7.5005E-13  
  6526.510254   7.5014E-13  
  6531.390625   7.5647E-13  
  6536.270508   7.5694E-13  
  6541.150879   7.5193E-13  
  6546.03125    7.4468E-13  
  6550.911133   7.3687E-13  
  6555.791504   7.0823E-13  
  6560.671875   6.8106E-13  
  6565.552246   6.7239E-13  
  6570.432617   7.077E-13   
  6575.312988   7.2808E-13  
  6580.193848   7.4156E-13  
  6585.074219   7.4423E-13  
  6589.95459    7.5103E-13  
  6594.834961   7.4431E-13  
  6599.71582    7.5086E-13  
  6604.596191   7.4706E-13  
  6609.477051   7.4882E-13  
  6614.357422   7.4652E-13  
  6619.238281   7.4835E-13  
  6624.119141   7.4729E-13  
  6629.0        7.4886E-13  
  6633.880371   7.4064E-13  
  6638.76123    7.3906E-13  
  6643.64209    7.3972E-13  
  6648.522949   7.3977E-13  
  6653.403809   7.4229E-13  
  6658.284668   7.4151E-13  
  6663.166016   7.4265E-13  
  6668.046875   7.4159E-13  
  6672.927734   7.4143E-13  
  6677.808594   7.3952E-13  
  6682.689941   7.3993E-13  
  6687.570801   7.4036E-13  
  6692.452148   7.3918E-13  
  6697.333008   7.3761E-13  
  6702.214355   7.3528E-13  
  6707.095703   7.3314E-13  
  6711.976562   7.313E-13   
  6716.85791    7.3179E-13  
  6721.739258   7.3056E-13  
  6726.620605   7.2834E-13  
  6731.501953   7.3141E-13  
  6736.383301   7.3325E-13  
  6741.264648   7.3448E-13  
  6746.145996   7.3505E-13  
  6751.027344   7.3274E-13  
  6755.908691   7.3251E-13  
  6760.790527   7.299E-13   
  6765.671875   7.3196E-13  
  6770.553223   7.2699E-13  
  6775.435059   7.3039E-13  
  6780.316406   7.2918E-13  
  6785.198242   7.2525E-13  
  6790.07959    7.2161E-13  
  6794.961426   7.2256E-13  
  6799.843262   7.249E-13   
  6804.725098   7.2311E-13  
  6809.606445   7.2249E-13  
  6814.488281   7.2449E-13  
  6819.370117   7.2251E-13  
  6824.251953   7.2242E-13  
  6829.133789   7.2291E-13  
  6834.015625   7.2066E-13  
  6838.897461   7.1813E-13  
  6843.779297   7.1991E-13  
  6848.661133   7.1802E-13  
  6853.543457   7.1691E-13  
  6858.425293   7.1412E-13  
  6863.307129   7.1329E-13  
  6868.189453   7.1861E-13  
  6873.071289   7.1778E-13  
  6877.953125   7.1599E-13  
  6882.835449   7.1355E-13  
  6887.717773   7.1511E-13  
  6892.599609   7.1326E-13  
  6897.481934   7.1354E-13  
  6902.364258   7.132E-13   
  6907.246094   7.139E-13   
  6912.128418   7.1113E-13  
  6917.010742   7.1275E-13  
  6921.893066   7.088E-13   
  6926.775391   7.0805E-13  
  6931.657715   7.1032E-13  
  6936.540039   7.0879E-13  
  6941.422363   7.0825E-13  
  6946.304688   7.0774E-13  
  6951.187012   7.0309E-13  
  6956.069336   7.0318E-13  
  6960.95166    7.0554E-13  
  6965.834473   7.0871E-13  
  6970.716797   7.0539E-13  
  6975.599121   7.0118E-13  
  6980.481934   7.0476E-13  
  6985.364258   7.0564E-13  
  6990.24707    7.0016E-13  
  6995.129395   7.0352E-13  
  7000.012207   7.0024E-13  
  7004.894531   6.9967E-13  
  7009.777344   6.9969E-13  
  7014.660156   7.0339E-13  
  7019.54248    6.9879E-13  
  7024.425293   6.9985E-13  
  7029.308105   6.9618E-13  
  7034.190918   6.9767E-13  
  7039.07373    6.9702E-13  
  7043.956543   6.9802E-13  
  7048.839355   6.924E-13   
  7053.722168   6.9558E-13  
  7058.60498    6.9612E-13  
  7063.487793   6.9504E-13  
  7068.370605   6.9462E-13  
  7073.253418   6.9085E-13  
  7078.13623    6.9112E-13  
  7083.019531   6.9334E-13  
  7087.902344   6.8769E-13  
  7092.785156   6.9027E-13  
  7097.668457   6.8993E-13  
  7102.55127    6.8821E-13  
  7107.434082   6.8862E-13  
  7112.317383   6.8548E-13  
  7117.200195   6.8716E-13  
  7122.083496   6.8767E-13  
  7126.966309   6.8759E-13  
  7131.849609   6.8449E-13  
  7136.73291    6.8364E-13  
  7141.615723   6.838E-13   
  7146.499023   6.8587E-13  
  7151.382324   6.8536E-13  
  7156.265137   6.8413E-13  
  7161.148438   6.8268E-13  
  7166.031738   6.842E-13   
  7170.915039   6.7912E-13  
  7175.79834    6.8062E-13  
  7180.681641   6.7801E-13  
  7185.564941   6.7851E-13  
  7190.448242   6.7843E-13  
  7195.331543   6.784E-13   
  7200.214844   6.7866E-13  
  7205.098145   6.8206E-13  
  7209.981445   6.8168E-13  
  7214.864746   6.8121E-13  
  7219.748047   6.7687E-13  
  7224.631836   6.7558E-13  
  7229.515137   6.8002E-13  
  7234.398438   6.7599E-13  
  7239.281738   6.7358E-13  
  7244.165527   6.7183E-13  
  7249.048828   6.6837E-13  
  7253.932129   6.7029E-13  
  7258.815918   6.7013E-13  
  7263.699219   6.702E-13   
  7268.583008   6.6983E-13  
  7273.466309   6.7313E-13  
  7278.350098   6.7089E-13  
  7283.233398   6.7146E-13  
  7288.117188   6.6682E-13  
  7293.000977   6.6678E-13  
  7297.884277   6.6989E-13  
  7302.768066   6.65E-13    
  7307.651855   6.6246E-13  
  7312.535156   6.6143E-13  
  7317.418945   6.6264E-13  
  7322.302734   6.6056E-13  
  7327.186523   6.6391E-13  
  7332.070312   6.6397E-13  
  7336.953613   6.6247E-13  
  7341.837402   6.6275E-13  
  7346.721191   6.5834E-13  
  7351.60498    6.6117E-13  
  7356.48877    6.5951E-13  
  7361.372559   6.6397E-13  
  7366.256348   6.6034E-13  
  7371.140137   6.5774E-13  
  7376.023926   6.6002E-13  
  7380.907715   6.5949E-13  
  7385.791504   6.6024E-13  
  7390.675293   6.5509E-13  
  7395.559082   6.5663E-13  
  7400.443359   6.5534E-13  
  7405.327148   6.5329E-13  
  7410.210938   6.5158E-13  
  7415.094727   6.542E-13   
  7419.979004   6.542E-13   
  7424.862793   6.5224E-13  
  7429.746582   6.4988E-13  
  7434.630371   6.5269E-13  
  7439.514648   6.5287E-13  
  7444.398438   6.52E-13    
  7449.282227   6.5063E-13  
  7454.166504   6.5071E-13  
  7459.050293   6.4886E-13  
  7463.93457    6.5104E-13  
  7468.818359   6.4818E-13  
  7473.702637   6.4809E-13  
  7478.586426   6.4766E-13  
  7483.470215   6.4648E-13  
  7488.354492   6.4445E-13  
  7493.23877    6.4479E-13  
  7498.122559   6.4169E-13  
  7503.006836   6.4206E-13  
  7507.890625   6.4051E-13  
  7512.774902   6.4267E-13  
  7517.658691   6.4357E-13  
  7522.542969   6.4259E-13  
  7527.427246   6.4046E-13  
  7532.311035   6.4104E-13  
  7537.195312   6.3966E-13  
  7542.07959    6.398E-13   
  7546.963379   6.3902E-13  
  7551.847656   6.3763E-13  
  7556.731934   6.3873E-13  
  7561.616211   6.3788E-13  
  7566.5        6.3646E-13  
  7571.384277   6.3503E-13  
  7576.268555   6.3363E-13  
  7581.152832   6.3525E-13  
  7586.037109   6.3695E-13  
  7590.921387   6.3656E-13  
  7595.805176   6.3135E-13  
  7600.689453   6.3367E-13  
  7605.57373    6.301E-13   
  7610.458008   6.294E-13   
  7615.342285   6.2828E-13  
  7620.226562   6.3177E-13  
  7625.11084    6.3003E-13  
  7629.995117   6.2985E-13  
  7634.879395   6.3043E-13  
  7639.763672   6.2829E-13  
  7644.647949   6.2925E-13  
  7649.531738   6.2724E-13  
  7654.416016   6.2556E-13  
  7659.300293   6.252E-13   
  7664.18457    6.2379E-13  
  7669.068848   6.2454E-13  
  7673.953613   6.268E-13   
  7678.837891   6.2714E-13  
  7683.722168   6.2414E-13  
  7688.606445   6.2421E-13  
  7693.490723   6.2072E-13  
  7698.375      6.2332E-13  
  7703.259277   6.2132E-13  
  7708.143555   6.22E-13    
  7713.027832   6.2213E-13  
  7717.912109   6.1877E-13  
  7722.796387   6.2174E-13  
  7727.680664   6.2088E-13  
  7732.564941   6.2282E-13  
  7737.449219   6.226E-13   
  7742.333984   6.1806E-13  
  7747.218262   6.1402E-13  
  7752.102539   6.1772E-13  
  7756.986816   6.1388E-13  
  7761.871094   6.2032E-13  
  7766.755371   6.1717E-13  
  7771.639648   6.1582E-13  
  7776.524414   6.1426E-13  
  7781.408691   6.1417E-13  
  7786.292969   6.1306E-13  
  7791.177246   6.1217E-13  
  7796.061523   6.0953E-13  
  7800.945801   6.1145E-13  
  7805.830566   6.1199E-13  
  7810.714844   6.12E-13    
  7815.599121   6.1098E-13  
  7820.483398   6.1059E-13  
  7825.367676   6.1068E-13  
  7830.252441   6.1348E-13  
  7835.136719   6.0978E-13  
  7840.020996   6.1041E-13  
  7844.905273   6.0757E-13  
  7849.789551   6.02E-13    
  7854.673828   6.0482E-13  
  7859.558594   6.0386E-13  
  7864.442871   6.0422E-13  
  7869.327148   6.053E-13   
  7874.211426   5.9901E-13  
  7879.095703   5.995E-13   
  7883.980469   6.0242E-13  
  7888.864746   6.0459E-13  
  7893.749023   6.0597E-13  
  7898.633301   6.0799E-13  
  7903.517578   6.0948E-13  
  7908.401855   6.036E-13   
  7913.286621   5.9723E-13  
  7918.170898   5.9945E-13  
  7923.055176   5.9666E-13  
  7927.939453   5.9763E-13  
  7932.82373    5.9632E-13  
  7937.708008   5.9624E-13  
  7942.592773   5.9459E-13  
  7947.477051   5.9205E-13  
  7952.361328   5.967E-13   
  7957.245605   5.9073E-13  
  7962.129883   5.9095E-13  
  7967.01416    5.927E-13   
  7971.898438   5.9159E-13  
  7976.783203   5.9689E-13  
  7981.66748    5.9513E-13  
  7986.551758   5.9581E-13  
  7991.436035   5.933E-13   
  7996.320312   5.8954E-13  
  8001.20459    5.8719E-13  
  8006.088867   5.8505E-13  
  8010.973145   5.8823E-13  
  8015.857422   5.8811E-13  
  8020.741699   5.9052E-13  
  8025.625977   5.9159E-13  
  8030.510254   5.9434E-13  
  8035.394531   5.8609E-13  
  8040.278809   5.8258E-13  
  8045.163574   5.8478E-13  
  8050.047852   5.8209E-13  
  8054.932129   5.8134E-13  
  8059.816406   5.8141E-13  
  8064.700195   5.8146E-13  
  8069.584473   5.8363E-13  
  8074.46875    5.7984E-13  
  8079.353027   5.7946E-13  
  8084.237305   5.8103E-13  
  8089.121582   5.7701E-13  
  8094.005859   5.8008E-13  
  8098.890137   5.7792E-13  
  8103.774414   5.7757E-13  
  8108.658691   5.8151E-13  
  8113.542969   5.7789E-13  
  8118.427246   5.7829E-13  
  8123.311035   5.7919E-13  
  8128.195312   5.7832E-13  
  8133.07959    5.7921E-13  
  8137.963867   5.7351E-13  
  8142.848145   5.7257E-13  
  8147.731934   5.7266E-13  
  8152.616211   5.7123E-13  
  8157.500488   5.7363E-13  
  8162.384766   5.7293E-13  
  8167.268555   5.726E-13   
  8172.152832   5.7055E-13  
  8177.037109   5.7244E-13  
  8181.920898   5.7008E-13  
  8186.805176   5.6889E-13  
  8191.689453   5.7013E-13  
  8196.573242   5.6709E-13  
  8201.457031   5.6814E-13  
  8206.341797   5.672E-13   
  8211.225586   5.6757E-13  
  8216.109375   5.6541E-13  
  8220.994141   5.6535E-13  
  8225.87793    5.6524E-13  
  8230.761719   5.6283E-13  
  8235.645508   5.6123E-13  
  8240.530273   5.6066E-13  
  8245.414062   5.6192E-13  
  8250.297852   5.6304E-13  
  8255.181641   5.6204E-13  
  8260.06543    5.6065E-13  
  8264.950195   5.5898E-13  
  8269.833984   5.5925E-13  
  8274.717773   5.5963E-13  
  8279.601562   5.6139E-13  
  8284.485352   5.5988E-13  
  8289.369141   5.5785E-13  
  8294.253906   5.5418E-13  
  8299.137695   5.5736E-13  
  8304.021484   5.575E-13   
  8308.905273   5.5792E-13  
  8313.789062   5.5762E-13  
  8318.672852   5.5747E-13  
  8323.556641   5.5443E-13  
  8328.44043    5.5106E-13  
  8333.324219   5.5276E-13  
  8338.208008   5.5295E-13  
  8343.091797   5.5019E-13  
  8347.975586   5.538E-13   
  8352.859375   5.5212E-13  
  8357.743164   5.4883E-13  
  8362.626953   5.4531E-13  
  8367.510742   5.445E-13   
  8372.394531   5.4904E-13  
  8377.27832    5.4899E-13  
  8382.162109   5.5E-13     
  8387.045898   5.5258E-13  
  8391.929688   5.4745E-13  
  8396.813477   5.511E-13   
  8401.697266   5.5068E-13  
  8406.580078   5.4653E-13  
  8411.463867   5.4673E-13  
  8416.347656   5.4772E-13  
  8421.231445   5.462E-13   
  8426.115234   5.4852E-13  
  8430.998047   5.4474E-13  
  8435.881836   5.4584E-13  
  8440.765625   5.3812E-13  
  8445.649414   5.3738E-13  
  8450.532227   5.3944E-13  
  8455.416016   5.3784E-13  
  8460.299805   5.3856E-13  
  8465.183594   5.4268E-13  
  8470.066406   5.452E-13   
  8474.950195   5.4186E-13  
  8479.833984   5.4064E-13  
  8484.716797   5.3735E-13  
  8489.600586   5.3873E-13  
  8494.483398   5.3667E-13  
  8499.367188   5.2911E-13  
  8504.250977   5.3037E-13  
  8509.133789   5.3582E-13  
  8514.017578   5.3577E-13  
  8518.900391   5.3483E-13  
  8523.78418    5.3099E-13  
  8528.666992   5.269E-13   
  8533.550781   5.2391E-13  
  8538.433594   5.1823E-13  
  8543.317383   5.1607E-13  
  8548.200195   5.1613E-13  
  8553.083008   5.2956E-13  
  8557.966797   5.3102E-13  
  8562.849609   5.3275E-13  
  8567.733398   5.3839E-13  
  8572.616211   5.3631E-13  
  8577.499023   5.3868E-13  
  8582.381836   5.3431E-13  
  8587.265625   5.3309E-13  
  8592.148438   5.3077E-13  
  8597.03125    5.2807E-13  
  8601.915039   5.2412E-13  
  8606.797852   5.2217E-13  
  8611.680664   5.2627E-13  
  8616.563477   5.2709E-13  
  8621.446289   5.3013E-13  
  8626.329102   5.2396E-13  
  8631.212891   5.2493E-13  
  8636.095703   5.2476E-13  
  8640.978516   5.2275E-13  
  8645.861328   5.2405E-13  
  8650.744141   5.2274E-13  
  8655.626953   5.2192E-13  
  8660.509766   5.0652E-13  
  8665.392578   5.0374E-13  
  8670.275391   5.1112E-13  
  8675.158203   5.153E-13   
  8680.041016   5.175E-13   
  8684.923828   5.2048E-13  
  8689.806641   5.1922E-13  
  8694.688477   5.2018E-13  
  8699.571289   5.2213E-13  
  8704.454102   5.2302E-13  
  8709.336914   5.2338E-13  
  8714.219727   5.1765E-13  
  8719.102539   5.1753E-13  
  8723.984375   5.1599E-13  
  8728.867188   5.1374E-13  
  8733.75       5.143E-13   
  8738.631836   5.157E-13   
  8743.514648   5.1482E-13  
  8748.397461   5.1099E-13  
  8753.279297   5.1231E-13  
  8758.162109   5.1279E-13  
  8763.044922   5.1799E-13  
  8767.926758   5.1807E-13  
  8772.80957    5.1796E-13  
  8777.691406   5.149E-13   
  8782.574219   5.1482E-13  
  8787.456055   5.1089E-13  
  8792.338867   5.1009E-13  
  8797.220703   5.1001E-13  
  8802.102539   5.082E-13   
  8806.985352   5.0934E-13  
  8811.867188   5.1152E-13  
  8816.75       5.0903E-13  
  8821.631836   5.1037E-13  
  8826.513672   5.0795E-13  
  8831.395508   5.0836E-13  
  8836.27832    5.0934E-13  
  8841.160156   5.0761E-13  
  8846.041992   5.0978E-13  
  8850.923828   5.0662E-13  
  8855.805664   5.0484E-13  
  8860.688477   4.9811E-13  
  8865.570312   4.9885E-13  
  8870.452148   5.0052E-13  
  8875.333984   5.0213E-13  
  8880.21582    5.0284E-13  
  8885.097656   5.0342E-13  
  8889.979492   5.0451E-13  
  8894.861328   5.0165E-13  
  8899.743164   4.9835E-13  
  8904.625      4.9724E-13  
  8909.506836   4.9919E-13  
  8914.387695   4.9976E-13  
  8919.269531   5.0383E-13  
  8924.151367   5.0614E-13  
  8929.033203   5.0267E-13  
  8933.915039   4.9987E-13  
  8938.795898   4.9559E-13  
  8943.677734   4.9148E-13  
  8948.55957    4.9521E-13  
  8953.44043    4.9654E-13  
  8958.322266   5.0096E-13  
  8963.204102   4.9909E-13  
  8968.084961   4.9712E-13  
  8972.966797   4.9353E-13  
  8977.847656   4.946E-13   
  8982.729492   4.9615E-13  
  8987.610352   4.9248E-13  
  8992.492188   4.9538E-13  
  8997.373047   4.9031E-13  
  9002.253906   4.9372E-13  
  9007.135742   4.8959E-13  
  9012.016602   4.854E-13   
  9016.897461   4.8475E-13  
  9021.779297   4.8879E-13  
  9026.660156   4.9202E-13  
  9031.541016   4.9181E-13  
  9036.421875   4.9422E-13  
  9041.302734   4.9103E-13  
  9046.18457    4.8892E-13  
  9051.06543    4.8858E-13  
  9055.946289   4.8583E-13  
  9060.827148   4.865E-13   
  9065.708008   4.8802E-13  
  9070.588867   4.8519E-13  
  9075.469727   4.9025E-13  
  9080.350586   4.8933E-13  
  9085.231445   4.8447E-13  
  9090.111328   4.8325E-13  
  9094.992188   4.8128E-13  
  9099.873047   4.8304E-13  
  9104.753906   4.8228E-13  
  9109.634766   4.8474E-13  
  9114.514648   4.8483E-13  
  9119.395508   4.8121E-13  
  9124.276367   4.7842E-13  
  9129.15625    4.764E-13   
  9134.037109   4.8195E-13  
  9138.916992   4.8255E-13  
  9143.797852   4.8219E-13  
  9148.677734   4.8635E-13  
  9153.558594   4.8453E-13  
  9158.438477   4.8844E-13  
  9163.319336   4.8606E-13  
  9168.199219   4.7985E-13  
  9173.080078   4.7593E-13  
  9177.959961   4.7666E-13  
  9182.839844   4.7613E-13  
  9187.719727   4.8055E-13  
  9192.600586   4.813E-13   
  9197.480469   4.8152E-13  
  9202.360352   4.7879E-13  
  9207.240234   4.7504E-13  
  9212.120117   4.7158E-13  
  9217.0        4.6682E-13  
  9221.879883   4.7038E-13  
  9226.759766   4.6927E-13  
  9231.639648   4.699E-13   
  9236.519531   4.7133E-13  
  9241.399414   4.71E-13    
  9246.279297   4.6656E-13  
  9251.15918    4.6709E-13  
  9256.039062   4.6938E-13  
  9260.917969   4.7137E-13  
  9265.797852   4.6741E-13  
  9270.677734   4.6541E-13  
  9275.556641   4.6715E-13  
  9280.436523   4.6818E-13  
  9285.316406   4.7022E-13  
